category_id,listing_type_id,listing_type_fee
MLM194123,gold_special,0.15
MLM420702,gold_pro,0.195
MLM420702,gold_special,0.15
MLM112157,gold_pro,0.195
MLM112157,gold_special,0.15
MLM126285,gold_pro,0.195
MLM126285,gold_special,0.15
MLM429566,gold_pro,0.195
MLM429566,gold_special,0.15
MLM432044,gold_pro,0.195
MLM432044,gold_special,0.15
MLM189635,gold_pro,0.195
MLM189635,gold_special,0.15
MLM432419,gold_pro,0.195
MLM432419,gold_special,0.15
MLM189375,gold_pro,0.195
MLM189375,gold_special,0.15
MLM194507,gold_pro,0.195
MLM194507,gold_special,0.15
MLM189548,gold_pro,0.195
MLM189548,gold_special,0.15
MLM92486,gold_pro,0.175
MLM92486,gold_special,0.13
MLM419398,gold_pro,0.165
MLM419398,gold_special,0.12
MLM190924,gold_pro,0.195
MLM190924,gold_special,0.15
MLM194115,gold_pro,0.195
MLM194115,gold_special,0.15
MLM178309,gold_pro,0.195
MLM178309,gold_special,0.15
MLM167859,gold_pro,0.165
MLM167859,gold_special,0.12
MLM81146,gold_pro,0.195
MLM81146,gold_special,0.15
MLM421966,gold_pro,0.145
MLM421966,gold_special,0.1
MLM189051,gold_pro,0.195
MLM189051,gold_special,0.15
MLM191273,gold_pro,0.195
MLM191273,gold_special,0.15
MLM431321,gold_pro,0.195
MLM431321,gold_special,0.15
MLM430798,gold_pro,0.195
MLM430798,gold_special,0.15
MLM409333,gold_pro,0.175
MLM409333,gold_special,0.13
MLM455787,gold_pro,0.175
MLM455787,gold_special,0.13
MLM176130,gold_pro,0.175
MLM176130,gold_special,0.13
MLM412378,gold_pro,0.195
MLM412378,gold_special,0.15
MLM455143,gold_pro,0.195
MLM455143,gold_special,0.15
MLM130217,gold_pro,0.195
MLM130217,gold_special,0.15
MLM429662,gold_pro,0.195
MLM429662,gold_special,0.15
MLM437681,gold_pro,0.165
MLM437681,gold_special,0.12
MLM455892,gold_pro,0.185
MLM455892,gold_special,0.14
MLM432710,gold_pro,0.195
MLM432710,gold_special,0.15
MLM188627,gold_pro,0.165
MLM188627,gold_special,0.12
MLM193807,gold_pro,0.205
MLM193807,gold_special,0.16
MLM191692,gold_pro,0.185
MLM191692,gold_special,0.14
MLM194228,gold_pro,0.195
MLM194228,gold_special,0.15
MLM178702,gold_pro,0.195
MLM178702,gold_special,0.15
MLM185710,gold_pro,0.155
MLM185710,gold_special,0.11
MLM440711,gold_pro,0.165
MLM440711,gold_special,0.12
MLM189775,gold_pro,0.195
MLM189775,gold_special,0.15
MLM193800,gold_pro,0.195
MLM193800,gold_special,0.15
MLM406028,gold_pro,0.195
MLM406028,gold_special,0.15
MLM418196,gold_pro,0.195
MLM418196,gold_special,0.15
MLM418156,gold_pro,0.165
MLM418156,gold_special,0.12
MLM1739,gold_pro,0.145
MLM1739,gold_special,0.1
MLM430994,gold_pro,0.195
MLM430994,gold_special,0.15
MLM433157,gold_pro,0.195
MLM433157,gold_special,0.15
MLM3975,gold_pro,0.185
MLM3975,gold_special,0.14
MLM455082,gold_pro,0.195
MLM455082,gold_special,0.15
MLM432433,gold_pro,0.195
MLM432433,gold_special,0.15
MLM92139,gold_pro,0.165
MLM92139,gold_special,0.12
MLM432484,gold_pro,0.145
MLM432484,gold_special,0.1
MLM167862,gold_pro,0.195
MLM167862,gold_special,0.15
MLM194026,gold_pro,0.195
MLM194026,gold_special,0.15
MLM416956,gold_pro,0.195
MLM416956,gold_special,0.15
MLM76999,gold_pro,0.195
MLM76999,gold_special,0.15
MLM187599,gold_pro,0.195
MLM187599,gold_special,0.15
MLM194363,gold_pro,0.165
MLM194363,gold_special,0.12
MLM189212,gold_pro,0.195
MLM189212,gold_special,0.15
MLM38969,gold_pro,0.145
MLM38969,gold_special,0.1
MLM58387,gold_pro,0.195
MLM58387,gold_special,0.15
MLM92472,gold_pro,0.165
MLM92472,gold_special,0.12
MLM146241,gold_pro,0.175
MLM146241,gold_special,0.13
MLM163956,gold_pro,0.175
MLM163956,gold_special,0.13
MLM5529,gold_pro,0.195
MLM5529,gold_special,0.15
MLM164726,gold_pro,0.175
MLM164726,gold_special,0.13
MLM163084,gold_pro,0.175
MLM163084,gold_special,0.13
MLM431904,gold_pro,0.175
MLM431904,gold_special,0.13
MLM164402,gold_pro,0.175
MLM164402,gold_special,0.13
MLM3898,gold_pro,0.195
MLM3898,gold_special,0.15
MLM22576,gold_pro,0.175
MLM22576,gold_special,0.13
MLM163957,gold_pro,0.175
MLM163957,gold_special,0.13
MLM405149,gold_pro,0.145
MLM405149,gold_special,0.1
MLM431104,gold_pro,0.175
MLM431104,gold_special,0.13
MLM164715,gold_pro,0.175
MLM164715,gold_special,0.13
MLM85068,gold_pro,0.195
MLM85068,gold_special,0.15
MLM190011,gold_pro,0.175
MLM190011,gold_special,0.13
MLM164738,gold_pro,0.175
MLM164738,gold_special,0.13
MLM164712,gold_pro,0.175
MLM164712,gold_special,0.13
MLM163969,gold_pro,0.175
MLM163969,gold_special,0.13
MLM32647,gold_pro,0.195
MLM32647,gold_special,0.15
MLM59801,gold_pro,0.145
MLM59801,gold_special,0.1
MLM419722,gold_pro,0.145
MLM419722,gold_special,0.1
MLM1914,gold_pro,0.145
MLM1914,gold_special,0.1
MLM430375,gold_pro,0.145
MLM430375,gold_special,0.1
MLM431612,gold_pro,0.195
MLM431612,gold_special,0.15
MLM49569,gold_pro,0.145
MLM49569,gold_special,0.1
MLM191262,gold_pro,0.195
MLM191262,gold_special,0.15
MLM178278,gold_pro,0.175
MLM178278,gold_special,0.13
MLM171488,gold_pro,0.175
MLM171488,gold_special,0.13
MLM7221,gold_pro,0.195
MLM7221,gold_special,0.15
MLM189301,gold_pro,0.195
MLM189301,gold_special,0.15
MLM189678,gold_pro,0.195
MLM189678,gold_special,0.15
MLM194279,gold_pro,0.195
MLM194279,gold_special,0.15
MLM430322,gold_pro,0.195
MLM430322,gold_special,0.15
MLM189656,gold_pro,0.195
MLM189656,gold_special,0.15
MLM187771,gold_pro,0.145
MLM187771,gold_special,0.1
MLM436428,gold_pro,0.195
MLM436428,gold_special,0.15
MLM191192,gold_pro,0.195
MLM191192,gold_special,0.15
MLM159223,gold_pro,0.195
MLM159223,gold_special,0.15
MLM417640,gold_pro,0.195
MLM417640,gold_special,0.15
MLM187795,gold_pro,0.195
MLM187795,gold_special,0.15
MLM159228,gold_pro,0.195
MLM159228,gold_special,0.15
MLM411909,gold_pro,0.195
MLM411909,gold_special,0.15
MLM438388,gold_pro,0.195
MLM438388,gold_special,0.15
MLM419960,gold_pro,0.195
MLM419960,gold_special,0.15
MLM189603,gold_pro,0.195
MLM189603,gold_special,0.15
MLM191049,gold_pro,0.195
MLM191049,gold_special,0.15
MLM191750,gold_pro,0.195
MLM191750,gold_special,0.15
MLM190915,gold_pro,0.195
MLM190915,gold_special,0.15
MLM436432,gold_pro,0.195
MLM436432,gold_special,0.15
MLM12447,gold_pro,0.195
MLM12447,gold_special,0.15
MLM430633,gold_pro,0.165
MLM430633,gold_special,0.12
MLM167525,gold_pro,0.195
MLM167525,gold_special,0.15
MLM26290,gold_pro,0.195
MLM26290,gold_special,0.15
MLM193460,gold_pro,0.195
MLM193460,gold_special,0.15
MLM191167,gold_pro,0.145
MLM191167,gold_special,0.1
MLM191734,gold_pro,0.195
MLM191734,gold_special,0.15
MLM191377,gold_pro,0.195
MLM191377,gold_special,0.15
MLM81158,gold_pro,0.195
MLM81158,gold_special,0.15
MLM189329,gold_pro,0.195
MLM189329,gold_special,0.15
MLM191226,gold_pro,0.195
MLM191226,gold_special,0.15
MLM189457,gold_pro,0.195
MLM189457,gold_special,0.15
MLM189308,gold_pro,0.195
MLM189308,gold_special,0.15
MLM378179,gold_pro,0.195
MLM378179,gold_special,0.15
MLM191371,gold_pro,0.195
MLM191371,gold_special,0.15
MLM1643,gold_pro,0.195
MLM1643,gold_special,0.15
MLM439172,gold_pro,0.195
MLM439172,gold_special,0.15
MLM435220,gold_pro,0.195
MLM435220,gold_special,0.15
MLM179248,gold_pro,0.195
MLM179248,gold_special,0.15
MLM431829,gold_pro,0.195
MLM431829,gold_special,0.15
MLM167950,gold_pro,0.195
MLM167950,gold_special,0.15
MLM189450,gold_pro,0.195
MLM189450,gold_special,0.15
MLM185384,gold_pro,0.145
MLM185384,gold_special,0.1
MLM185381,gold_pro,0.145
MLM185381,gold_special,0.1
MLM190789,gold_pro,0.195
MLM190789,gold_special,0.15
MLM189761,gold_pro,0.165
MLM189761,gold_special,0.12
MLM85033,gold_pro,0.195
MLM85033,gold_special,0.15
MLM193755,gold_pro,0.155
MLM193755,gold_special,0.11
MLM168696,gold_pro,0.165
MLM168696,gold_special,0.12
MLM1881,gold_pro,0.185
MLM1881,gold_special,0.14
MLM189966,gold_pro,0.195
MLM189966,gold_special,0.15
MLM194023,gold_pro,0.195
MLM194023,gold_special,0.15
MLM192034,gold_pro,0.185
MLM192034,gold_special,0.14
MLM428944,gold_pro,0.145
MLM428944,gold_special,0.1
MLM1816,gold_pro,0.195
MLM1816,gold_special,0.15
MLM158043,gold_pro,0.195
MLM158043,gold_special,0.15
MLM453571,gold_pro,0.195
MLM453571,gold_special,0.15
MLM126124,gold_pro,0.195
MLM126124,gold_special,0.15
MLM178299,gold_pro,0.165
MLM178299,gold_special,0.12
MLM454715,gold_pro,0.185
MLM454715,gold_special,0.14
MLM1902,gold_pro,0.195
MLM1902,gold_special,0.15
MLM31550,gold_pro,0.195
MLM31550,gold_special,0.15
MLM437189,gold_pro,0.195
MLM437189,gold_special,0.15
MLM126113,gold_pro,0.195
MLM126113,gold_special,0.15
MLM85023,gold_pro,0.195
MLM85023,gold_special,0.15
MLM191219,gold_pro,0.195
MLM191219,gold_special,0.15
MLM194527,gold_pro,0.195
MLM194527,gold_special,0.15
MLM189347,gold_pro,0.195
MLM189347,gold_special,0.15
MLM180256,gold_pro,0.165
MLM180256,gold_special,0.12
MLM158434,gold_pro,0.195
MLM158434,gold_special,0.15
MLM189765,gold_pro,0.165
MLM189765,gold_special,0.12
MLM194175,gold_pro,0.195
MLM194175,gold_special,0.15
MLM433457,gold_pro,0.195
MLM433457,gold_special,0.15
MLM194739,gold_pro,0.195
MLM194739,gold_special,0.15
MLM191890,gold_pro,0.165
MLM191890,gold_special,0.12
MLM435490,gold_pro,0.165
MLM435490,gold_special,0.12
MLM189478,gold_pro,0.145
MLM189478,gold_special,0.1
MLM420152,gold_pro,0.145
MLM420152,gold_special,0.1
MLM189494,gold_pro,0.145
MLM189494,gold_special,0.1
MLM194440,gold_pro,0.145
MLM194440,gold_special,0.1
MLM189567,gold_pro,0.145
MLM189567,gold_special,0.1
MLM189566,gold_pro,0.145
MLM189566,gold_special,0.1
MLM189349,gold_pro,0.195
MLM189349,gold_special,0.15
MLM151555,gold_pro,0.165
MLM151555,gold_special,0.12
MLM187825,gold_pro,0.145
MLM187825,gold_special,0.1
MLM190833,gold_pro,0.165
MLM190833,gold_special,0.12
MLM191180,gold_pro,0.165
MLM191180,gold_special,0.12
MLM455196,gold_pro,0.165
MLM455196,gold_special,0.12
MLM432668,gold_pro,0.195
MLM432668,gold_special,0.15
MLM120135,gold_pro,0.165
MLM120135,gold_special,0.12
MLM191181,gold_pro,0.165
MLM191181,gold_special,0.12
MLM189119,gold_pro,0.195
MLM189119,gold_special,0.15
MLM191252,gold_pro,0.195
MLM191252,gold_special,0.15
MLM189790,gold_pro,0.195
MLM189790,gold_special,0.15
MLM419994,gold_pro,0.195
MLM419994,gold_special,0.15
MLM436295,gold_pro,0.195
MLM436295,gold_special,0.15
MLM191204,gold_pro,0.195
MLM191204,gold_special,0.15
MLM437206,gold_pro,0.195
MLM437206,gold_special,0.15
MLM190021,gold_pro,0.195
MLM190021,gold_special,0.15
MLM438382,gold_pro,0.185
MLM438382,gold_special,0.14
MLM194660,gold_pro,0.185
MLM194660,gold_special,0.14
MLM168105,gold_pro,0.165
MLM168105,gold_special,0.12
MLM8814,gold_pro,0.195
MLM8814,gold_special,0.15
MLM179549,gold_pro,0.145
MLM179549,gold_special,0.1
MLM429101,gold_pro,0.195
MLM429101,gold_special,0.15
MLM194667,gold_pro,0.195
MLM194667,gold_special,0.15
MLM187685,gold_pro,0.195
MLM187685,gold_special,0.15
MLM429263,gold_pro,0.195
MLM429263,gold_special,0.15
MLM191209,gold_pro,0.195
MLM191209,gold_special,0.15
MLM432839,gold_pro,0.195
MLM432839,gold_special,0.15
MLM418967,gold_pro,0.185
MLM418967,gold_special,0.14
MLM189110,gold_pro,0.195
MLM189110,gold_special,0.15
MLM455090,gold_pro,0.195
MLM455090,gold_special,0.15
MLM85022,gold_pro,0.195
MLM85022,gold_special,0.15
MLM189915,gold_pro,0.195
MLM189915,gold_special,0.15
MLM92154,gold_pro,0.165
MLM92154,gold_special,0.12
MLM432687,gold_pro,0.195
MLM432687,gold_special,0.15
MLM191234,gold_pro,0.185
MLM191234,gold_special,0.14
MLM72163,gold_pro,0.195
MLM72163,gold_special,0.15
MLM187127,gold_pro,0.165
MLM187127,gold_special,0.12
MLM401159,gold_pro,0.195
MLM401159,gold_special,0.15
MLM194489,gold_pro,0.185
MLM194489,gold_special,0.14
MLM158874,gold_pro,0.195
MLM158874,gold_special,0.15
MLM436281,gold_pro,0.195
MLM436281,gold_special,0.15
MLM418749,gold_pro,0.185
MLM418749,gold_special,0.14
MLM1331,gold_pro,0.195
MLM1331,gold_special,0.15
MLM421317,gold_pro,0.195
MLM421317,gold_special,0.15
MLM194668,gold_pro,0.195
MLM194668,gold_special,0.15
MLM45969,gold_pro,0.195
MLM45969,gold_special,0.15
MLM193994,gold_pro,0.195
MLM193994,gold_special,0.15
MLM188292,gold_pro,0.195
MLM188292,gold_special,0.15
MLM438964,gold_pro,0.195
MLM438964,gold_special,0.15
MLM437672,gold_pro,0.165
MLM437672,gold_special,0.12
MLM431126,gold_pro,0.195
MLM431126,gold_special,0.15
MLM119997,gold_pro,0.195
MLM119997,gold_special,0.15
MLM194066,gold_pro,0.195
MLM194066,gold_special,0.15
MLM6147,gold_pro,0.195
MLM6147,gold_special,0.15
MLM18022,gold_pro,0.195
MLM18022,gold_special,0.15
MLM191909,gold_pro,0.195
MLM191909,gold_special,0.15
MLM429199,gold_pro,0.195
MLM429199,gold_special,0.15
MLM429109,gold_pro,0.195
MLM429109,gold_special,0.15
MLM418350,gold_pro,0.195
MLM418350,gold_special,0.15
MLM179561,gold_pro,0.195
MLM179561,gold_special,0.15
MLM124010,gold_pro,0.195
MLM124010,gold_special,0.15
MLM457132,gold_pro,0.185
MLM457132,gold_special,0.14
MLM436271,gold_pro,0.195
MLM436271,gold_special,0.15
MLM456931,gold_pro,0.195
MLM456931,gold_special,0.15
MLM188977,gold_pro,0.195
MLM188977,gold_special,0.15
MLM48281,gold_pro,0.195
MLM48281,gold_special,0.15
MLM189800,gold_pro,0.175
MLM189800,gold_special,0.13
MLM168695,gold_pro,0.195
MLM168695,gold_special,0.15
MLM4403,gold_pro,0.195
MLM4403,gold_special,0.15
MLM190865,gold_pro,0.185
MLM190865,gold_special,0.14
MLM429536,gold_pro,0.195
MLM429536,gold_special,0.15
MLM193992,gold_pro,0.195
MLM193992,gold_special,0.15
MLM191078,gold_pro,0.195
MLM191078,gold_special,0.15
MLM455663,gold_pro,0.195
MLM455663,gold_special,0.15
MLM429600,gold_pro,0.165
MLM429600,gold_special,0.12
MLM193835,gold_pro,0.195
MLM193835,gold_special,0.15
MLM455658,gold_pro,0.195
MLM455658,gold_special,0.15
MLM179620,gold_pro,0.175
MLM179620,gold_special,0.13
MLM82876,gold_pro,0.195
MLM82876,gold_special,0.15
MLM371424,gold_pro,0.195
MLM371424,gold_special,0.15
MLM434754,gold_pro,0.195
MLM434754,gold_special,0.15
MLM187798,gold_pro,0.165
MLM187798,gold_special,0.12
MLM7868,gold_pro,0.165
MLM7868,gold_special,0.12
MLM118435,gold_pro,0.195
MLM118435,gold_special,0.15
MLM4702,gold_pro,0.145
MLM4702,gold_special,0.1
MLM29907,gold_pro,0.185
MLM29907,gold_special,0.14
MLM172360,gold_pro,0.185
MLM172360,gold_special,0.14
MLM1387,gold_pro,0.195
MLM1387,gold_special,0.15
MLM43676,gold_pro,0.185
MLM43676,gold_special,0.14
MLM7841,gold_pro,0.195
MLM7841,gold_special,0.15
MLM6217,gold_pro,0.195
MLM6217,gold_special,0.15
MLM4771,gold_pro,0.195
MLM4771,gold_special,0.15
MLM172335,gold_pro,0.185
MLM172335,gold_special,0.14
MLM7941,gold_pro,0.195
MLM7941,gold_special,0.15
MLM191175,gold_pro,0.195
MLM191175,gold_special,0.15
MLM432176,gold_pro,0.165
MLM432176,gold_special,0.12
MLM189205,gold_pro,0.195
MLM189205,gold_special,0.15
MLM189723,gold_pro,0.185
MLM189723,gold_special,0.14
MLM39989,gold_pro,0.195
MLM39989,gold_special,0.15
MLM191819,gold_pro,0.165
MLM191819,gold_special,0.12
MLM193865,gold_pro,0.145
MLM193865,gold_special,0.1
MLM194635,gold_pro,0.165
MLM194635,gold_special,0.12
MLM191247,gold_pro,0.195
MLM191247,gold_special,0.15
MLM191384,gold_pro,0.195
MLM191384,gold_special,0.15
MLM167422,gold_pro,0.195
MLM167422,gold_special,0.15
MLM431363,gold_pro,0.165
MLM431363,gold_special,0.12
MLM191051,gold_pro,0.145
MLM191051,gold_special,0.1
MLM127521,gold_pro,0.145
MLM127521,gold_special,0.1
MLM190943,gold_pro,0.195
MLM190943,gold_special,0.15
MLM190911,gold_pro,0.185
MLM190911,gold_special,0.14
MLM182455,gold_pro,0.195
MLM182455,gold_special,0.15
MLM420037,gold_pro,0.195
MLM420037,gold_special,0.15
MLM191899,gold_pro,0.195
MLM191899,gold_special,0.15
MLM191908,gold_pro,0.195
MLM191908,gold_special,0.15
MLM176146,gold_pro,0.175
MLM176146,gold_special,0.13
MLM437211,gold_pro,0.195
MLM437211,gold_special,0.15
MLM191077,gold_pro,0.195
MLM191077,gold_special,0.15
MLM191130,gold_pro,0.195
MLM191130,gold_special,0.15
MLM1440,gold_pro,0.195
MLM1440,gold_special,0.15
MLM433046,gold_pro,0.195
MLM433046,gold_special,0.15
MLM432702,gold_pro,0.195
MLM432702,gold_special,0.15
MLM189384,gold_pro,0.195
MLM189384,gold_special,0.15
MLM418778,gold_pro,0.195
MLM418778,gold_special,0.15
MLM429322,gold_pro,0.195
MLM429322,gold_special,0.15
MLM189621,gold_pro,0.195
MLM189621,gold_special,0.15
MLM178504,gold_pro,0.185
MLM178504,gold_special,0.14
MLM167564,gold_pro,0.195
MLM167564,gold_special,0.15
MLM429532,gold_pro,0.195
MLM429532,gold_special,0.15
MLM429261,gold_pro,0.165
MLM429261,gold_special,0.12
MLM414192,gold_pro,0.195
MLM414192,gold_special,0.15
MLM179379,gold_pro,0.195
MLM179379,gold_special,0.15
MLM185258,gold_pro,0.185
MLM185258,gold_special,0.14
MLM189510,gold_pro,0.145
MLM189510,gold_special,0.1
MLM184770,gold_pro,0.195
MLM184770,gold_special,0.15
MLM189462,gold_pro,0.195
MLM189462,gold_special,0.15
MLM58419,gold_pro,0.195
MLM58419,gold_special,0.15
MLM176144,gold_pro,0.175
MLM176144,gold_special,0.13
MLM22597,gold_pro,0.195
MLM22597,gold_special,0.15
MLM190814,gold_pro,0.195
MLM190814,gold_special,0.15
MLM82378,gold_pro,0.195
MLM82378,gold_special,0.15
MLM188687,gold_pro,0.195
MLM188687,gold_special,0.15
MLM126288,gold_pro,0.195
MLM126288,gold_special,0.15
MLM430301,gold_pro,0.195
MLM430301,gold_special,0.15
MLM190931,gold_pro,0.195
MLM190931,gold_special,0.15
MLM190962,gold_pro,0.195
MLM190962,gold_special,0.15
MLM190876,gold_pro,0.195
MLM190876,gold_special,0.15
MLM430922,gold_pro,0.165
MLM430922,gold_special,0.12
MLM193849,gold_pro,0.195
MLM193849,gold_special,0.15
MLM180920,gold_pro,0.185
MLM180920,gold_special,0.14
MLM189545,gold_pro,0.175
MLM189545,gold_special,0.13
MLM194002,gold_pro,0.185
MLM194002,gold_special,0.14
MLM172006,gold_pro,0.185
MLM172006,gold_special,0.14
MLM2835,gold_pro,0.145
MLM2835,gold_special,0.1
MLM187613,gold_pro,0.195
MLM187613,gold_special,0.15
MLM116391,gold_pro,0.195
MLM116391,gold_special,0.15
MLM431331,gold_pro,0.195
MLM431331,gold_special,0.15
MLM131916,gold_pro,0.195
MLM131916,gold_special,0.15
MLM7115,gold_pro,0.195
MLM7115,gold_special,0.15
MLM432042,gold_pro,0.195
MLM432042,gold_special,0.15
MLM29742,gold_pro,0.165
MLM29742,gold_special,0.12
MLM188960,gold_pro,0.195
MLM188960,gold_special,0.15
MLM431213,gold_pro,0.165
MLM431213,gold_special,0.12
MLM194327,gold_pro,0.165
MLM194327,gold_special,0.12
MLM432166,gold_pro,0.165
MLM432166,gold_special,0.12
MLM455442,gold_pro,0.175
MLM455442,gold_special,0.13
MLM189959,gold_pro,0.165
MLM189959,gold_special,0.12
MLM431212,gold_pro,0.165
MLM431212,gold_special,0.12
MLM189477,gold_pro,0.145
MLM189477,gold_special,0.1
MLM31553,gold_pro,0.165
MLM31553,gold_special,0.12
MLM190757,gold_pro,0.195
MLM190757,gold_special,0.15
MLM18037,gold_pro,0.195
MLM18037,gold_special,0.15
MLM158393,gold_pro,0.175
MLM158393,gold_special,0.13
MLM189773,gold_pro,0.165
MLM189773,gold_special,0.12
MLM158089,gold_pro,0.175
MLM158089,gold_special,0.13
MLM73303,gold_pro,0.175
MLM73303,gold_special,0.13
MLM189766,gold_pro,0.195
MLM189766,gold_special,0.15
MLM189965,gold_pro,0.195
MLM189965,gold_special,0.15
MLM151705,gold_pro,0.165
MLM151705,gold_special,0.12
MLM457298,gold_pro,0.165
MLM457298,gold_special,0.12
MLM430721,gold_pro,0.195
MLM430721,gold_special,0.15
MLM190861,gold_pro,0.195
MLM190861,gold_special,0.15
MLM92485,gold_pro,0.175
MLM92485,gold_special,0.13
MLM189387,gold_pro,0.195
MLM189387,gold_special,0.15
MLM176126,gold_pro,0.175
MLM176126,gold_special,0.13
MLM1722,gold_pro,0.145
MLM1722,gold_special,0.1
MLM7551,gold_pro,0.145
MLM7551,gold_special,0.1
MLM455725,gold_pro,0.195
MLM455725,gold_special,0.15
MLM191174,gold_pro,0.165
MLM191174,gold_special,0.12
MLM117518,gold_pro,0.195
MLM117518,gold_special,0.15
MLM439476,gold_pro,0.145
MLM439476,gold_special,0.1
MLM191225,gold_pro,0.145
MLM191225,gold_special,0.1
MLM9714,gold_pro,0.195
MLM9714,gold_special,0.15
MLM190872,gold_pro,0.195
MLM190872,gold_special,0.15
MLM39155,gold_pro,0.145
MLM39155,gold_special,0.1
MLM36864,gold_pro,0.145
MLM36864,gold_special,0.1
MLM194261,gold_pro,0.145
MLM194261,gold_special,0.1
MLM456571,gold_pro,0.145
MLM456571,gold_special,0.1
MLM433095,gold_pro,0.195
MLM433095,gold_special,0.15
MLM191809,gold_pro,0.195
MLM191809,gold_special,0.15
MLM434918,gold_pro,0.145
MLM434918,gold_special,0.1
MLM191773,gold_pro,0.195
MLM191773,gold_special,0.15
MLM438481,gold_pro,0.145
MLM438481,gold_special,0.1
MLM438482,gold_pro,0.195
MLM438482,gold_special,0.15
MLM194142,gold_pro,0.195
MLM194142,gold_special,0.15
MLM445725,gold_pro,0.165
MLM445725,gold_special,0.12
MLM434796,gold_pro,0.195
MLM434796,gold_special,0.15
MLM194164,gold_pro,0.195
MLM194164,gold_special,0.15
MLM131441,gold_pro,0.195
MLM131441,gold_special,0.15
MLM432543,gold_pro,0.195
MLM432543,gold_special,0.15
MLM189580,gold_pro,0.145
MLM189580,gold_special,0.1
MLM418970,gold_pro,0.185
MLM418970,gold_special,0.14
MLM190954,gold_pro,0.195
MLM190954,gold_special,0.15
MLM434756,gold_pro,0.145
MLM434756,gold_special,0.1
MLM194278,gold_pro,0.185
MLM194278,gold_special,0.14
MLM191159,gold_pro,0.145
MLM191159,gold_special,0.1
MLM109927,gold_pro,0.195
MLM109927,gold_special,0.15
MLM194744,gold_pro,0.195
MLM194744,gold_special,0.15
MLM190862,gold_pro,0.195
MLM190862,gold_special,0.15
MLM430912,gold_pro,0.165
MLM430912,gold_special,0.12
MLM126284,gold_pro,0.195
MLM126284,gold_special,0.15
MLM82311,gold_pro,0.195
MLM82311,gold_special,0.15
MLM191742,gold_pro,0.195
MLM191742,gold_special,0.15
MLM187268,gold_pro,0.195
MLM187268,gold_special,0.15
MLM191827,gold_pro,0.185
MLM191827,gold_special,0.14
MLM191306,gold_pro,0.195
MLM191306,gold_special,0.15
MLM38536,gold_pro,0.145
MLM38536,gold_special,0.1
MLM189232,gold_pro,0.185
MLM189232,gold_special,0.14
MLM455822,gold_pro,0.145
MLM455822,gold_special,0.1
MLM189728,gold_pro,0.145
MLM189728,gold_special,0.1
MLM194462,gold_pro,0.195
MLM194462,gold_special,0.15
MLM189964,gold_pro,0.195
MLM189964,gold_special,0.15
MLM455620,gold_pro,0.195
MLM455620,gold_special,0.15
MLM188690,gold_pro,0.195
MLM188690,gold_special,0.15
MLM417948,gold_pro,0.145
MLM417948,gold_special,0.1
MLM189613,gold_pro,0.195
MLM189613,gold_special,0.15
MLM191318,gold_pro,0.195
MLM191318,gold_special,0.15
MLM126145,gold_pro,0.195
MLM126145,gold_special,0.15
MLM189771,gold_pro,0.195
MLM189771,gold_special,0.15
MLM189353,gold_pro,0.165
MLM189353,gold_special,0.12
MLM120036,gold_pro,0.195
MLM120036,gold_special,0.15
MLM124011,gold_pro,0.195
MLM124011,gold_special,0.15
MLM432486,gold_pro,0.145
MLM432486,gold_special,0.1
MLM179177,gold_pro,0.145
MLM179177,gold_special,0.1
MLM167524,gold_pro,0.195
MLM167524,gold_special,0.15
MLM455510,gold_pro,0.195
MLM455510,gold_special,0.15
MLM419490,gold_pro,0.195
MLM419490,gold_special,0.15
MLM433453,gold_pro,0.195
MLM433453,gold_special,0.15
MLM429411,gold_pro,0.165
MLM429411,gold_special,0.12
MLM164741,gold_pro,0.175
MLM164741,gold_special,0.13
MLM164740,gold_pro,0.175
MLM164740,gold_special,0.13
MLM422160,gold_pro,0.195
MLM422160,gold_special,0.15
MLM193803,gold_pro,0.165
MLM193803,gold_special,0.12
MLM436411,gold_pro,0.195
MLM436411,gold_special,0.15
MLM151569,gold_pro,0.195
MLM151569,gold_special,0.15
MLM184759,gold_pro,0.195
MLM184759,gold_special,0.15
MLM193990,gold_pro,0.195
MLM193990,gold_special,0.15
MLM189055,gold_pro,0.165
MLM189055,gold_special,0.12
MLM438601,gold_pro,0.195
MLM438601,gold_special,0.15
MLM454740,gold_pro,0.195
MLM454740,gold_special,0.15
MLM189266,gold_pro,0.165
MLM189266,gold_special,0.12
MLM190831,gold_pro,0.195
MLM190831,gold_special,0.15
MLM1887,gold_pro,0.195
MLM1887,gold_special,0.15
MLM191782,gold_pro,0.165
MLM191782,gold_special,0.12
MLM420167,gold_pro,0.195
MLM420167,gold_special,0.15
MLM455032,gold_pro,0.165
MLM455032,gold_special,0.12
MLM456660,gold_pro,0.195
MLM456660,gold_special,0.15
MLM10729,gold_pro,0.145
MLM10729,gold_special,0.1
MLM194426,gold_pro,0.195
MLM194426,gold_special,0.15
MLM7865,gold_pro,0.175
MLM7865,gold_special,0.13
MLM179719,gold_pro,0.195
MLM179719,gold_special,0.15
MLM130215,gold_pro,0.195
MLM130215,gold_special,0.15
MLM18205,gold_pro,0.145
MLM18205,gold_special,0.1
MLM49555,gold_pro,0.165
MLM49555,gold_special,0.12
MLM437882,gold_pro,0.195
MLM437882,gold_special,0.15
MLM439482,gold_pro,0.195
MLM439482,gold_special,0.15
MLM432100,gold_pro,0.195
MLM432100,gold_special,0.15
MLM191348,gold_pro,0.195
